50.882	1
51.303	3
51.725	-1
52.146	-4
52.567	-2
52.989	0
53.41	3
53.831	0
54.252	0
54.673	-1
55.094	-1
55.515	-3
55.936	-1
56.357	0
56.778	-2
57.198	-1
57.619	0
58.04	-1
58.46	0
58.881	1
59.302	0
59.722	-1
60.143	-3
60.563	-5
60.983	-2
61.404	-2
61.824	0
62.244	-1
62.664	0
63.085	-1
63.505	1
63.925	1
64.345	-1
64.765	0
65.185	4
65.605	-2
66.024	-3
66.444	-1
66.864	1
67.284	-1
67.703	0
68.123	1
68.543	-3
68.962	-2
69.382	0
69.801	-3
70.22	-1
70.64	0
71.059	-1
71.478	-1
71.898	-1
72.317	-1
72.736	-1
73.155	-1
73.574	-1
73.993	2
74.412	0
74.831	-1
75.25	0
75.668	-3
76.087	-1
76.506	-1
76.925	0
77.343	3
77.762	-1
78.18	2
78.599	-2
79.017	2
79.436	-2
79.854	-3
80.273	0
80.691	1
81.109	-3
81.527	0
81.945	3
82.364	3
82.782	-2
83.2	3
83.618	1
84.036	1
84.453	3
84.871	-1
85.289	2
85.707	-1
86.124	0
86.542	2
86.96	1
87.377	6
87.795	2
88.212	-2
88.63	5
89.047	-1
89.465	5
89.882	2
90.299	7
90.716	0
91.133	3
91.551	1
91.968	3
92.385	2
92.802	4
93.219	0
93.636	2
94.052	5
94.469	5
94.886	1
95.303	6
95.719	7
96.136	5
96.553	4
96.969	6
97.386	3
97.802	2
98.219	7
98.635	7
99.051	5
99.468	6
99.884	2
100.3	3
100.716	6
101.132	8
101.548	1
101.964	3
102.38	3
102.796	3
103.212	5
103.628	5
104.044	5
104.459	5
104.875	6
105.291	7
105.706	4
106.122	4
106.537	4
106.953	7
107.368	4
107.784	3
108.199	-1
108.614	5
109.03	4
109.445	7
109.86	4
110.275	2
110.69	8
111.105	2
111.52	6
111.935	6
112.35	10
112.765	6
113.18	4
113.595	4
114.009	4
114.424	5
114.839	6
115.253	3
115.668	2
116.082	6
116.497	4
116.911	6
117.325	7
117.74	5
118.154	5
118.568	4
118.982	7
119.397	6
119.811	5
120.225	4
120.639	5
121.053	6
121.467	6
121.881	6
122.294	5
122.708	5
123.122	6
123.536	5
123.949	7
124.363	5
124.776	8
125.19	7
125.603	5
126.017	5
126.43	6
126.844	8
127.257	5
127.67	7
128.083	4
128.497	6
128.91	5
129.323	6
129.736	4
130.149	8
130.562	4
130.975	7
131.388	6
131.8	8
132.213	8
132.626	7
133.039	5
133.451	5
133.864	4
134.276	6
134.689	7
135.101	8
135.514	6
135.926	8
136.338	7
136.751	7
137.163	6
137.575	4
137.987	7
138.399	6
138.811	7
139.223	7
139.635	8
140.047	6
140.459	7
140.871	6
141.283	3
141.695	9
142.106	2
142.518	3
142.929	5
143.341	6
143.753	9
144.164	8
144.576	9
144.987	6
145.398	7
145.81	6
146.221	7
146.632	5
147.043	6
147.454	5
147.865	2
148.276	7
148.687	6
149.098	10
149.509	7
149.92	3
150.331	7
150.742	6
151.152	6
151.563	11
151.974	6
152.384	7
152.795	4
153.205	7
153.616	4
154.026	5
154.437	9
154.847	6
155.257	9
155.668	6
156.078	7
156.488	4
156.898	5
157.308	5
157.718	8
158.128	6
158.538	6
158.948	4
159.358	4
159.767	8
160.177	8
160.587	6
160.997	7
161.406	5
161.816	9
162.225	9
162.635	7
163.044	11
163.454	7
163.863	8
164.272	8
164.682	6
165.091	6
165.5	7
165.909	4
166.318	4
166.727	6
167.136	8
167.545	3
167.954	3
168.363	5
168.772	3
169.181	5
169.589	5
169.998	6
170.407	5
170.815	9
171.224	9
171.632	4
172.041	5
172.449	3
172.858	9
173.266	8
173.674	10
174.082	7
174.491	6
174.899	3
175.307	8
175.715	5
176.123	4
176.531	5
176.939	5
177.347	7
177.755	8
178.162	7
178.57	8
178.978	7
179.386	5
179.793	6
180.201	4
180.608	5
181.016	9
181.423	8
181.831	6
182.238	7
182.645	8
183.053	5
183.46	6
183.867	7
184.274	6
184.681	4
185.088	10
185.495	4
185.902	7
186.309	8
186.716	6
187.123	7
187.53	6
187.936	7
188.343	6
188.75	6
189.156	5
189.563	6
