50.882	0
51.303	0
51.725	-1
52.146	0
52.567	-1
52.989	-1
53.41	2
53.831	2
54.252	-1
54.673	-1
55.094	-1
55.515	0
55.936	-1
56.357	-1
56.778	-3
57.198	0
57.619	0
58.04	2
58.46	1
58.881	1
59.302	-1
59.722	1
60.143	-1
60.563	-5
60.983	1
61.404	0
61.824	-2
62.244	0
62.664	-1
63.085	1
63.505	-1
63.925	1
64.345	0
64.765	-1
65.185	4
65.605	-2
66.024	-2
66.444	-1
66.864	1
67.284	0
67.703	2
68.123	0
68.543	0
68.962	-4
69.382	-1
69.801	-2
70.22	1
70.64	1
71.059	1
71.478	-1
71.898	-1
72.317	-2
72.736	0
73.155	0
73.574	-3
73.993	4
74.412	-1
74.831	2
75.25	0
75.668	-1
76.087	-1
76.506	-1
76.925	1
77.343	1
77.762	-2
78.18	1
78.599	-1
79.017	1
79.436	-2
79.854	-1
80.273	1
80.691	1
81.109	-2
81.527	1
81.945	3
82.364	3
82.782	-1
83.2	-1
83.618	3
84.036	1
84.453	2
84.871	1
85.289	4
85.707	1
86.124	1
86.542	-2
86.96	-2
87.377	2
87.795	4
88.212	1
88.63	1
89.047	1
89.465	4
89.882	2
90.299	3
90.716	2
91.133	3
91.551	3
91.968	2
92.385	2
92.802	3
93.219	1
93.636	6
94.052	4
94.469	4
94.886	2
95.303	5
95.719	5
96.136	3
96.553	5
96.969	6
97.386	4
97.802	1
98.219	8
98.635	5
99.051	5
99.468	4
99.884	3
100.3	4
100.716	5
101.132	4
101.548	5
101.964	6
102.38	4
102.796	5
103.212	4
103.628	5
104.044	7
104.459	6
104.875	5
105.291	7
105.706	8
106.122	5
106.537	2
106.953	5
107.368	9
107.784	3
108.199	3
108.614	7
109.03	5
109.445	6
109.86	3
110.275	4
110.69	5
111.105	6
111.52	8
111.935	6
112.35	4
112.765	5
113.18	5
113.595	8
114.009	5
114.424	5
114.839	5
115.253	5
115.668	6
116.082	5
116.497	6
116.911	6
117.325	7
117.74	6
118.154	4
118.568	6
118.982	6
119.397	7
119.811	7
120.225	7
120.639	6
121.053	6
121.467	10
121.881	8
122.294	8
122.708	9
123.122	7
123.536	8
123.949	7
124.363	8
124.776	6
125.19	10
125.603	6
126.017	3
126.43	6
126.844	7
127.257	5
127.67	7
128.083	4
128.497	6
128.91	7
129.323	6
129.736	9
130.149	6
130.562	5
130.975	6
131.388	5
131.8	8
132.213	7
132.626	5
133.039	5
133.451	4
133.864	4
134.276	5
134.689	8
135.101	9
135.514	6
135.926	8
136.338	4
136.751	6
137.163	9
137.575	8
137.987	7
138.399	7
138.811	5
139.223	9
139.635	7
140.047	9
140.459	8
140.871	4
141.283	6
141.695	8
142.106	6
142.518	5
142.929	7
143.341	7
143.753	6
144.164	4
144.576	9
144.987	8
145.398	5
145.81	5
146.221	8
146.632	6
147.043	5
147.454	6
147.865	3
148.276	6
148.687	6
149.098	6
149.509	8
149.92	7
150.331	8
150.742	8
151.152	6
151.563	8
151.974	10
152.384	11
152.795	5
153.205	8
153.616	5
154.026	3
154.437	6
154.847	5
155.257	8
155.668	6
156.078	4
156.488	7
156.898	5
157.308	4
157.718	10
158.128	8
158.538	6
158.948	11
159.358	5
159.767	9
160.177	4
160.587	8
160.997	9
161.406	9
161.816	9
162.225	7
162.635	9
163.044	8
163.454	7
163.863	9
164.272	6
164.682	7
165.091	3
165.5	6
165.909	7
166.318	7
166.727	8
167.136	6
167.545	6
167.954	9
168.363	5
168.772	3
169.181	2
169.589	7
169.998	6
170.407	5
170.815	8
171.224	7
171.632	4
172.041	8
172.449	7
172.858	7
173.266	5
173.674	7
174.082	6
174.491	8
174.899	3
175.307	6
175.715	9
176.123	7
176.531	6
176.939	6
177.347	6
177.755	10
178.162	8
178.57	6
178.978	4
179.386	7
179.793	9
180.201	5
180.608	6
181.016	8
181.423	11
181.831	6
182.238	6
182.645	9
183.053	5
183.46	7
183.867	8
184.274	7
184.681	8
185.088	10
185.495	4
185.902	10
186.309	6
186.716	8
187.123	4
187.53	8
187.936	8
188.343	7
188.75	10
189.156	9
189.563	9
189.969	7
190.376	6
190.782	6
191.189	9
191.595	7
192.001	9
192.408	6
192.814	8
193.22	6
193.626	10
194.032	8
194.438	3
194.844	7
195.25	7
195.656	5
196.062	7
196.468	7
196.873	8
197.279	7
197.685	8
198.09	10
198.496	6
198.902	8
199.307	9
199.713	6
200.118	7
200.523	9
200.929	8
201.334	7
201.739	8
202.144	7
202.549	8
202.955	7
203.36	5
203.765	5
204.17	8
204.575	7
204.979	10
205.384	7
205.789	10
206.194	7
206.598	9
207.003	6
207.408	10
207.812	6
208.217	6
208.621	8
209.026	9
209.43	6
209.835	10
210.239	8
210.643	8
211.047	8
211.451	6
211.856	6
212.26	6
212.664	7
213.068	6
213.472	6
213.876	6
214.279	6
214.683	9
215.087	6
215.491	7
215.894	7
216.298	9
216.702	5
217.105	6
217.509	9
217.912	9
218.316	7
218.719	8
219.122	8
219.526	7
219.929	5
220.332	8
220.735	6
221.138	10
221.541	6
221.945	10
222.348	7
222.75	7
223.153	11
223.556	12
223.959	5
224.362	6
224.764	8
225.167	2
225.57	7
225.972	8
226.375	8
226.777	8
227.18	8
227.582	9
227.985	6
228.387	3
228.789	10
229.191	9
229.594	6
