50.882	-1
51.303	2
51.725	-3
52.146	1
52.567	-1
52.989	0
53.41	0
53.831	-1
54.252	1
54.673	-1
55.094	-1
55.515	-3
55.936	-4
56.357	0
56.778	-1
57.198	-1
57.619	-1
58.04	-1
58.46	-2
58.881	2
59.302	0
59.722	0
60.143	-4
60.563	-4
60.983	-1
61.404	-1
61.824	-3
62.244	0
62.664	1
63.085	1
63.505	-1
63.925	-1
64.345	-4
64.765	-1
65.185	2
65.605	-3
66.024	-1
66.444	-2
66.864	-1
67.284	-2
67.703	1
68.123	1
68.543	1
68.962	-3
69.382	-4
69.801	-2
70.22	0
70.64	3
71.059	0
71.478	-1
71.898	-2
72.317	-5
72.736	0
73.155	2
73.574	-2
73.993	4
74.412	0
74.831	0
75.25	-1
75.668	0
76.087	2
76.506	-1
76.925	1
77.343	3
77.762	-3
78.18	0
78.599	-2
79.017	1
79.436	-2
79.854	0
80.273	-1
80.691	2
81.109	-2
81.527	-1
81.945	3
82.364	0
82.782	2
83.2	1
83.618	3
84.036	0
84.453	2
84.871	2
85.289	3
85.707	0
86.124	-1
86.542	0
86.96	2
87.377	2
87.795	2
88.212	1
88.63	3
89.047	1
89.465	3
89.882	2
90.299	5
90.716	1
91.133	3
91.551	3
91.968	5
92.385	2
92.802	3
93.219	3
93.636	4
94.052	4
94.469	4
94.886	4
95.303	4
95.719	4
96.136	5
96.553	2
96.969	5
97.386	3
97.802	4
98.219	6
98.635	3
99.051	5
99.468	3
99.884	0
100.3	1
100.716	6
101.132	6
101.548	4
101.964	3
102.38	2
102.796	2
103.212	2
103.628	4
104.044	5
104.459	5
104.875	7
105.291	5
105.706	6
106.122	6
106.537	5
106.953	5
107.368	8
107.784	3
108.199	1
108.614	5
109.03	5
109.445	2
109.86	4
110.275	1
110.69	5
111.105	3
111.52	5
111.935	9
112.35	7
112.765	3
113.18	3
113.595	5
114.009	5
114.424	4
114.839	7
115.253	8
115.668	3
116.082	4
116.497	7
116.911	6
117.325	6
117.74	3
118.154	4
118.568	6
118.982	6
119.397	8
119.811	7
120.225	6
120.639	4
121.053	6
121.467	4
121.881	7
122.294	3
122.708	6
123.122	6
123.536	7
123.949	8
124.363	6
124.776	6
125.19	4
125.603	4
126.017	3
126.43	5
126.844	4
127.257	6
127.67	4
128.083	4
128.497	7
128.91	4
129.323	7
129.736	7
130.149	4
130.562	6
130.975	8
131.388	5
131.8	8
132.213	3
132.626	7
133.039	3
133.451	5
133.864	6
134.276	4
134.689	8
135.101	8
135.514	5
135.926	4
136.338	5
136.751	8
137.163	6
137.575	8
137.987	5
138.399	6
138.811	3
139.223	6
139.635	5
140.047	7
140.459	5
140.871	7
141.283	9
141.695	5
142.106	6
142.518	5
142.929	6
143.341	4
143.753	6
144.164	7
144.576	8
144.987	5
145.398	6
145.81	8
146.221	6
146.632	4
147.043	2
147.454	7
147.865	7
148.276	7
148.687	5
149.098	3
149.509	5
149.92	6
150.331	7
150.742	7
151.152	7
151.563	6
151.974	7
152.384	6
152.795	5
153.205	4
153.616	3
154.026	5
154.437	5
154.847	6
155.257	8
155.668	7
156.078	6
156.488	6
156.898	5
157.308	3
157.718	8
158.128	7
158.538	5
158.948	11
159.358	3
159.767	7
160.177	6
160.587	3
160.997	6
161.406	3
161.816	8
162.225	4
162.635	7
163.044	10
163.454	5
163.863	6
164.272	9
164.682	6
165.091	5
165.5	6
165.909	8
166.318	4
166.727	6
167.136	8
167.545	4
167.954	6
168.363	6
168.772	7
169.181	4
169.589	8
169.998	8
170.407	5
170.815	8
171.224	9
171.632	5
172.041	6
172.449	6
172.858	7
173.266	7
173.674	7
174.082	8
174.491	6
174.899	2
175.307	5
175.715	7
176.123	5
176.531	6
176.939	7
177.347	3
177.755	9
178.162	5
178.57	7
178.978	6
179.386	7
179.793	5
180.201	6
180.608	6
181.016	8
181.423	10
181.831	2
182.238	6
182.645	5
183.053	7
183.46	6
183.867	6
184.274	3
184.681	7
185.088	6
185.495	6
185.902	6
186.309	3
186.716	7
187.123	8
187.53	6
187.936	4
188.343	5
188.75	7
189.156	5
189.563	7
189.969	6
190.376	4
190.782	4
191.189	6
191.595	7
192.001	6
192.408	9
192.814	3
193.22	5
193.626	6
194.032	6
194.438	4
194.844	7
195.25	5
195.656	5
196.062	6
196.468	7
196.873	7
197.279	5
197.685	9
198.09	8
198.496	7
198.902	6
199.307	4
199.713	6
200.118	8
200.523	10
200.929	6
201.334	5
201.739	8
202.144	3
202.549	12
202.955	3
203.36	5
203.765	6
204.17	5
204.575	6
204.979	10
205.384	7
205.789	10
206.194	7
206.598	8
207.003	6
207.408	10
207.812	7
208.217	6
208.621	5
209.026	5
209.43	7
209.835	8
210.239	5
210.643	7
211.047	5
211.451	6
211.856	3
212.26	4
212.664	6
213.068	6
213.472	4
213.876	8
214.279	7
214.683	7
215.087	5
215.491	5
215.894	9
216.298	6
216.702	3
217.105	7
217.509	8
217.912	8
218.316	9
218.719	7
219.122	4
219.526	6
219.929	5
220.332	5
220.735	7
221.138	5
221.541	2
221.945	8
222.348	8
222.75	10
223.153	11
223.556	6
223.959	5
224.362	6
224.764	11
225.167	7
225.57	6
225.972	7
226.375	8
226.777	8
227.18	6
227.582	9
227.985	8
228.387	5
228.789	6
229.191	9
229.594	4
229.996	8
230.398	6
230.8	8
231.202	8
231.604	6
232.006	6
232.408	11
232.81	10
233.211	9
233.613	8
234.015	8
234.416	10
234.818	8
235.22	5
235.621	10
236.023	6
236.424	4
236.825	10
237.227	8
237.628	6
238.029	7
238.431	7
238.832	9
239.233	7
239.634	7
240.035	7
240.436	5
240.837	6
241.238	7
241.639	6
242.04	6
242.44	6
242.841	7
243.242	6
243.642	7
244.043	7
244.444	4
244.844	7
245.245	8
245.645	10
246.045	5
246.446	7
246.846	6
247.246	3
247.646	9
248.047	8
248.447	5
248.847	6
249.247	8
249.647	7
250.047	9
250.447	8
250.846	7
251.246	8
251.646	10
252.046	7
252.445	8
252.845	5
253.245	9
253.644	8
254.044	5
254.443	7
254.843	6
255.242	7
255.641	3
256.04	7
256.44	6
256.839	6
257.238	7
257.637	7
258.036	3
258.435	9
258.834	5
259.233	5
259.632	9
260.031	7
260.43	5
260.828	7
261.227	10
261.626	8
262.024	7
262.423	9
262.821	8
263.22	8
263.618	7
264.017	7
264.415	3
264.813	7
265.212	9
265.61	6
266.008	9
266.406	7
266.804	8
267.202	7
267.6	8
267.998	8
268.396	7
268.794	10
269.192	6
269.59	9
269.987	9
270.385	8
270.783	6
271.18	8
271.578	8
271.975	9
272.373	8
272.77	7
273.168	6
273.565	6
273.962	8
274.36	5
274.757	7
275.154	8
275.551	8
275.948	10
276.345	6
276.742	6
277.139	7
277.536	10
277.933	9
278.33	10
278.726	7
279.123	6
279.52	10
279.917	9
280.313	9
280.71	5
281.106	8
281.503	5
281.899	10
282.295	9
282.692	5
283.088	9
283.484	4
283.88	8
284.277	7
284.673	11
285.069	8
285.465	9
285.861	7
286.257	10
286.653	8
287.048	7
287.444	11
287.84	10
288.236	11
288.631	7
289.027	9
289.423	7
289.818	12
290.214	9
290.609	6
291.005	8
291.4	11
291.795	7
292.19	7
292.586	7
292.981	6
293.376	8
293.771	9
294.166	10
294.561	6
294.956	8
295.351	10
295.746	6
296.141	4
296.536	6
296.93	9
297.325	7
297.72	9
298.114	9
298.509	8
298.903	11
299.298	9
299.692	6
300.087	7
300.481	7
300.875	6
301.27	9
301.664	8
302.058	11
302.452	5
302.846	11
303.24	8
303.634	11
304.028	8
304.422	7
304.816	11
305.21	10
305.604	7
305.997	11
306.391	7
306.785	11
307.178	8
307.572	8
307.965	11
308.359	11
308.752	8
309.146	7
309.539	11
309.932	9
310.326	9
310.719	7
311.112	9
311.505	7
311.898	7
312.291	9
312.684	6
313.077	8
313.47	10
313.863	4
314.256	7
314.648	11
315.041	9
315.434	4
315.827	9
316.219	5
316.612	7
317.004	5
317.397	6
317.789	7
318.181	8
318.574	8
318.966	7
319.358	7
319.751	6
320.143	6
320.535	8
320.927	8
321.319	9
321.711	7
322.103	7
322.495	7
322.887	8
323.278	5
323.67	7
324.062	7
324.454	9
324.845	7
325.237	9
325.628	6
326.02	6
326.411	6
326.803	6
327.194	9
327.585	7
327.977	4
328.368	8
328.759	4
329.15	4
329.541	7
329.932	5
330.323	6
330.714	5
331.105	7
331.496	9
331.887	2
332.278	5
332.669	11
333.059	7
333.45	7
333.841	5
334.231	9
334.622	6
335.012	7
335.403	7
335.793	4
336.183	5
336.574	3
336.964	9
337.354	8
337.744	9
338.135	3
338.525	6
338.915	6
339.305	4
339.695	9
340.085	8
340.475	1
340.864	8
341.254	7
341.644	4
342.034	6
342.423	5
342.813	6
343.202	5
343.592	7
343.981	7
344.371	7
344.76	5
345.15	3
345.539	7
345.928	7
346.317	7
346.707	3
347.096	8
347.485	6
347.874	8
348.263	5
348.652	8
349.041	7
349.43	3
349.818	7
350.207	5
350.596	3
350.985	10
351.373	6
351.762	5
352.151	4
352.539	6
352.928	6
353.316	7
353.704	7
354.093	4
354.481	7
354.869	6
355.258	8
355.646	8
